brand,search_volume_relative,date,cpc_est,search_volume_abs,ad_spend_est
비에날씬,13.47531,2024-03-19,93,3519.953215051626,327355.64899980125
비에날씬,10.12738,2024-03-20,93,2645.4236519270826,246024.39962921868
비에날씬,7.67515,2024-03-21,93,2004.864371840313,186452.3865811491
비에날씬,7.99363,2024-03-22,93,2088.0561277204847,194189.21987800507
비에날씬,8.65445,2024-03-23,93,2260.6722295816235,210242.517351091
비에날씬,9.75318,2024-03-24,93,2547.6769957779984,236933.96060735386
비에날씬,9.74522,2024-03-25,93,2545.5977243110106,236740.58836092398
비에날씬,9.99601,2024-03-26,93,2611.107836271537,242833.02877325294
비에날씬,8.14888,2024-03-27,93,2128.6097577769933,197960.70747326038
비에날씬,8.28025,2024-03-28,93,2162.925573432539,201152.07832922612
비에날씬,7.80254,2024-03-29,93,2038.1405517623648,189547.0713138999
비에날씬,7.17356,2024-03-30,93,1873.8415357691763,174267.2628265334
비에날씬,9.13216,2024-03-31,93,2385.457251251797,221847.5243664171
비에날씬,8.53503,2024-04-01,93,2229.477933276643,207341.4477947278
비에날씬,9.78901,2024-04-02,93,2557.036329529526,237804.37864624592
비에날씬,8.19267,2024-04-03,93,2140.0483629955083,199024.49775858226
비에날씬,7.78264,2024-04-04,93,2032.942373094896,189063.64069782532
비에날씬,6.92675,2024-04-05,93,1809.371059542144,168271.50853741937
비에날씬,8.37181,2024-04-06,93,2186.8424196030637,203376.34502308493
비에날씬,7.32085,2024-04-07,93,1912.3158943586973,177845.37817535884
비에날씬,7.80254,2024-04-08,93,2038.1405517623648,189547.0713138999
비에날씬,7.17356,2024-04-09,93,1873.8415357691763,174267.2628265334
비에날씬,7.11783,2024-04-10,93,1859.28402335018,172913.41417156672
비에날씬,9.90445,2024-04-11,93,2587.1909901010126,240608.76207939416
비에날씬,7.42436,2024-04-12,93,1939.3542598797867,180359.94616882017
비에날씬,7.28105,2024-04-13,93,1901.91953702376,176878.5169432097
비에날씬,9.53025,2024-04-14,93,2489.4443339519285,231518.32305752934
비에날씬,8.98487,2024-04-15,93,2346.9828926622768,218269.40901759174
비에날씬,8.96894,2024-04-16,93,2342.8217375782174,217882.4215947742
비에날씬,8.11305,2024-04-17,93,2119.250424025465,197090.28943436823
비에날씬,7.42436,2024-04-18,93,1939.3542598797867,180359.94616882017
비에날씬,7.07006,2024-04-19,93,1846.805782398171,171752.9377630299
비에날씬,9.6656,2024-04-20,93,2524.7997853409674,234806.38003670998
비에날씬,9.45063,2024-04-21,93,2468.6463949818854,229584.11473331533
비에날씬,8.08917,2024-04-22,93,2113.0126096245026,196510.17269507874
비에날씬,8.94506,2024-04-23,93,2336.583923177255,217302.30485548475
비에날씬,11.9785,2024-04-24,93,3128.9639783052044,290993.649982384
비에날씬,8.42356,2024-04-25,93,2200.3602962885657,204633.5075548366
비에날씬,6.43312,2024-04-26,93,1680.427494937995,156279.75702923356
비에날씬,6.57643,2024-04-27,93,1717.8622177940222,159761.18625484407
비에날씬,6.92675,2024-04-28,93,1809.371059542144,168271.50853741937
비에날씬,8.68232,2024-04-29,93,2267.952291866164,210919.56314355327
비에날씬,8.69426,2024-04-30,93,2271.071199066645,211209.62151319798
비에날씬,10.71257,2024-05-01,93,2798.284062701756,260240.4178312633
비에날씬,7.6871,2024-05-02,93,2007.9858911908784,186742.6878807517
비에날씬,9.40684,2024-05-03,93,2457.2077897633703,228520.32444799345
비에날씬,8.69426,2024-05-04,93,2271.071199066645,211209.62151319798
비에날씬,8.86942,2024-05-05,93,2316.8256199407056,215464.7826544856
비에날씬,8.91321,2024-05-06,93,2328.264225159221,216528.57293980755
비에날씬,9.43073,2024-05-07,93,2463.4482163144166,229100.68411724074
비에날씬,8.02945,2024-05-08,93,2097.4128493219287,195059.39498693935
비에날씬,8.72213,2024-05-09,93,2278.3512613511853,211886.66730566023
비에날씬,8.125,2024-05-10,93,2122.3719433760307,197380.59073397086
비에날씬,7.67515,2024-05-11,93,2004.864371840313,186452.3865811491
비에날씬,8.32802,2024-05-12,93,2175.403814384548,202312.55473776296
비에날씬,8.50716,2024-05-13,93,2222.1978709921027,206664.40200226556
비에날씬,8.09713,2024-05-14,93,2115.0918810914904,196703.54494150862
비에날씬,7.85031,2024-05-15,93,2050.618792714374,190707.5477224368
비에날씬,6.95063,2024-05-16,93,1815.6088739431063,168851.6252767089
비에날씬,8.25636,2024-05-17,93,2156.6851468814925,200571.7186599788
비에날씬,8.97691,2024-05-18,93,2344.9036211952894,218076.03677116192
비에날씬,8.7699,2024-05-19,93,2290.829502303194,213047.14371419707
비에날씬,8.42356,2024-05-20,93,2200.3602962885657,204633.5075548366
비에날씬,8.26831,2024-05-21,93,2159.806666232057,200862.01995958132
비에날씬,8.86544,2024-05-22,93,2315.785984207212,215368.0965312707
비에날씬,7.69904,2024-05-23,93,2011.1047983913595,187032.74625039642
비에날씬,7.03025,2024-05-24,93,1836.4068129131492,170785.83360092287
비에날씬,7.99761,2024-05-25,93,2089.095763453978,194285.90600121996
비에날씬,8.45939,2024-05-26,93,2209.7196300400938,205503.92559372872
비에날씬,7.83041,2024-05-27,93,2045.420614046905,190224.11710636216
비에날씬,8.20063,2024-05-28,93,2142.127634462496,199217.87000501214
비에날씬,10.58519,2024-05-29,93,2765.010494929788,257145.97602847026
비에날씬,8.47531,2024-05-30,93,2213.8781729740685,205890.67008658836
비에날씬,7.25318,2024-05-31,93,1894.63947473922,176201.47115074747
비에날씬,7.69108,2024-06-01,93,2009.025526924372,186839.37400396657
비에날씬,7.93391,2024-06-02,93,2072.4563674179108,192738.4421698657
비에날씬,8.90923,2024-06-03,93,2327.224589425728,216431.8868165927
비에날씬,8.11305,2024-06-04,93,2119.250424025465,197090.28943436823
비에날씬,7.64729,2024-06-05,93,1997.5869217058569,185775.5837186447
비에날씬,6.91878,2024-06-06,93,1807.2891759250724,168077.89336103175
비에날씬,6.99044,2024-06-07,93,1826.007843428128,169818.7294388159
비에날씬,7.72292,2024-06-08,93,2017.342612792322,187612.86298968593
비에날씬,7.8742,2024-06-09,93,2056.8592192654205,191287.9073916841
비에날씬,8.27627,2024-06-10,93,2161.8859376990454,201055.39220601122
비에날씬,7.707,2024-06-11,93,2013.184069858347,187226.11849682627
비에날씬,7.66321,2024-06-12,93,2001.745464639832,186162.32821150438
비에날씬,7.42834,2024-06-13,93,1940.3938956132808,180456.63229203512
비에날씬,7.34474,2024-06-14,93,1918.556320909744,178425.7378446062
비에날씬,8.78582,2024-06-15,93,2294.988045237169,213433.8882070567
비에날씬,7.33678,2024-06-16,93,1916.4770494427564,178232.36559817634
비에날씬,7.89012,2024-06-17,93,2061.0177621993957,191674.6518845438
비에날씬,8.12898,2024-06-18,93,2123.4115791095246,197477.2768571858
비에날씬,7.79458,2024-06-19,93,2036.0612802953772,189353.69906747006
비에날씬,7.13375,2024-06-20,93,1863.442566284155,173300.15866442642
비에날씬,6.86703,2024-06-21,93,1793.7712992395698,166820.73082928
비에날씬,7.40047,2024-06-22,93,1933.1138333287404,179779.58649957285
비에날씬,8.55891,2024-06-23,93,2235.715747677605,207921.56453401726
비에날씬,7.03025,2024-06-24,93,1836.4068129131492,170785.83360092287
비에날씬,7.46417,2024-06-25,93,1949.753229364808,181327.05033092716
비에날씬,8.32802,2024-06-26,93,2175.403814384548,202312.55473776296
비에날씬,7.07802,2024-06-27,93,1848.8850538651584,171946.31000945973
비에날씬,5.625,2024-06-28,93,1469.334422337252,136648.10127736442
비에날씬,6.20621,2024-06-29,93,1621.1551973784317,150767.43335619415
비에날씬,7.30493,2024-06-30,93,1908.1573514247225,177458.6336824992
비에날씬,7.95382,2024-07-01,93,2077.657158235464,193222.11571589817
비에날씬,8.97691,2024-07-02,93,2344.9036211952894,218076.03677116192
비에날씬,7.58359,2024-07-03,93,1980.9475256697888,184228.11988729035
비에날씬,7.69506,2024-07-04,93,2010.0651626578656,186936.0601271815
비에날씬,7.0621,2024-07-05,93,1844.726510931184,171559.56551660012
비에날씬,8.37977,2024-07-06,93,2188.9216910700507,203569.71726951472
비에날씬,7.78264,2024-07-07,93,2032.942373094896,189063.64069782532
비에날씬,9.91242,2024-07-08,93,2589.272873718084,240802.37725578182
비에날씬,8.62659,2024-07-09,93,2253.394779447168,209565.71448858661
비에날씬,7.55971,2024-07-10,93,1974.709711268826,183648.0031480008
비에날씬,7.52388,2024-07-11,93,1965.3503775172985,182777.58510910877
비에날씬,6.69585,2024-07-12,93,1749.0565140990025,162662.25581120723
비에날씬,5.33837,2024-07-13,93,1394.462364475114,129684.99989618562
비에날씬,8.08917,2024-07-14,93,2113.0126096245026,196510.17269507874
비에날씬,7.82245,2024-07-15,93,2043.3413425799176,190030.74485993234
비에날씬,7.95382,2024-07-16,93,2077.657158235464,193222.11571589817
비에날씬,7.67117,2024-07-17,93,2003.8247361068195,186355.7004579342
비에날씬,7.05414,2024-07-18,93,1842.647239464196,171366.19327017022
비에날씬,6.75159,2024-07-19,93,1763.6166386680832,164016.34739613172
비에날씬,6.4371,2024-07-20,93,1681.467130671489,156376.44315244848
비에날씬,7.30493,2024-07-21,93,1908.1573514247225,177458.6336824992
비에날씬,7.22929,2024-07-22,93,1888.3990481881729,175621.11148150006
비에날씬,8.09315,2024-07-23,93,2114.0522453579965,196606.85881829367
비에날씬,8.37977,2024-07-24,93,2188.9216910700507,203569.71726951472
비에날씬,7.707,2024-07-25,93,2013.184069858347,187226.11849682627
비에날씬,6.1863,2024-07-26,93,1615.9544065608786,150283.75981016172
비에날씬,6.1664,2024-07-27,93,1610.75622789341,149800.32919408713
비에날씬,5.79219,2024-07-28,93,1513.0069595942414,140709.64724226444
비에날씬,6.3734,2024-07-29,93,1664.827734635421,154828.97932109414
비에날씬,7.10589,2024-07-30,93,1856.1651161496984,172623.35580192195
비에날씬,7.6035,2024-07-31,93,1986.1483164873416,184711.79343332277
비에날씬,6.19028,2024-08-01,93,1616.9940422943723,150380.4459333766
비에날씬,5.70461,2024-08-02,93,1490.1297491572109,138582.06667162062
비에날씬,4.80095,2024-08-03,93,1254.0801946524498,116629.45810267783
비에날씬,6.875,2024-08-04,93,1795.8531828566413,167014.34600566764
비에날씬,5.832,2024-08-05,93,1523.405929079263,141676.75140437146
비에날씬,7.08996,2024-08-06,93,1852.00396106564,172236.3683791045
비에날씬,6.63216,2024-08-07,93,1732.4197302130185,161115.03490981073
비에날씬,5.7484,2024-08-08,93,1501.568354375726,139645.8569569425
비에날씬,5.37818,2024-08-09,93,1404.8613339601357,130652.10405829262
비에날씬,4.79697,2024-08-10,93,1253.040558918956,116532.77197946292
비에날씬,5.78025,2024-08-11,93,1509.88805239376,140419.58887261967
비에날씬,5.67277,2024-08-12,93,1481.812663289261,137808.57768590128
비에날씬,6.50875,2024-08-13,93,1700.1831860244604,158117.0363002748
비에날씬,5.3105,2024-08-14,93,1387.182302190574,129007.95410372339
비에날씬,5.14729,2024-08-15,93,1344.549400667078,125043.09426203826
비에날씬,5.27866,2024-08-16,93,1378.8652163226238,128234.46511800402
비에날씬,5.41799,2024-08-17,93,1415.260303445157,131619.2082203996
비에날씬,7.94984,2024-08-18,93,2076.6175225019697,193125.42959268318
비에날씬,7.65127,2024-08-19,93,1998.6265574393503,185872.26984185958
비에날씬,6.59633,2024-08-20,93,1723.0603964614909,160244.61687091866
비에날씬,7.59156,2024-08-21,93,1983.0294092868603,184421.735063678
비에날씬,7.59156,2024-08-22,93,1983.0294092868603,184421.735063678
비에날씬,6.1664,2024-08-23,93,1610.75622789341,149800.32919408713
비에날씬,5.96735,2024-08-24,93,1558.7613804683024,144964.80838355212
비에날씬,6.46894,2024-08-25,93,1689.7842165394388,157149.93213816782
비에날씬,6.93073,2024-08-26,93,1810.4106952756376,168368.1946606343
비에날씬,6.0191,2024-08-27,93,1572.279257153805,146221.97091530386
비에날씬,6.05493,2024-08-28,93,1581.6385909053329,147092.38895419595
비에날씬,6.99044,2024-08-29,93,1826.007843428128,169818.7294388159
비에날씬,6.58837,2024-08-30,93,1720.9811249945035,160051.2446244888
비에날씬,5.82006,2024-08-31,93,1520.2870218787816,141386.6930347267
비에날씬,7.36066,2024-09-01,93,1922.7148638437188,178812.48233746586
비에날씬,8.32404,2024-09-02,93,2174.3641786510543,202215.86861454806
비에날씬,6.51273,2024-09-03,93,1701.222821757954,158213.72242348973
비에날씬,5.85589,2024-09-04,93,1529.6463556303097,142257.1110736188
비에날씬,7.19347,2024-09-05,93,1879.042326586729,174750.93637256577
비에날씬,6.46496,2024-09-06,93,1688.744580805945,157053.24601495286
비에날씬,6.42117,2024-09-07,93,1677.30597558743,155989.455729631
비에날씬,5.88375,2024-09-08,93,1536.9238057647656,142933.9139361232
비에날씬,6.32961,2024-09-09,93,1653.3891294169057,153765.18903577223
비에날씬,6.32563,2024-09-10,93,1652.349493683412,153668.5029125573
비에날씬,6.9785,2024-09-11,93,1822.888936227647,169528.67106917116
비에날씬,6.0828,2024-09-12,93,1588.918653189873,147769.4347466582
비에날씬,5.07563,2024-09-13,93,1325.8307331640226,123302.2581842541
비에날씬,4.54219,2024-09-14,93,1186.488199074852,110343.40251396123
비에날씬,3.54697,2024-09-15,93,926.5217983995668,86166.52725115971
비에날씬,4.6855,2024-09-16,93,1223.922921930879,113824.83173957175
비에날씬,5.60111,2024-09-17,93,1463.0939957862056,136067.74160811712
비에날씬,6.78343,2024-09-18,93,1771.933724536033,164789.83638185106
비에날씬,7.65923,2024-09-19,93,2000.705828906338,186065.64208828943
비에날씬,6.67993,2024-09-20,93,1744.8979711650277,162275.51131834756
비에날씬,7.28503,2024-09-21,93,1902.9591727572536,176975.20306642458
비에날씬,7.9777,2024-09-22,93,2083.894972636426,193802.2324551876
비에날씬,7.11385,2024-09-23,93,1858.2443876166865,172816.72804835186
비에날씬,8.15286,2024-09-24,93,2129.649393510487,198057.39359647527
비에날씬,8.47929,2024-09-25,93,2214.9178087075625,205987.3562098033
비에날씬,6.77547,2024-09-26,93,1769.8544530690456,164596.46413542124
비에날씬,6.01114,2024-09-27,93,1570.1999856868176,146028.59866887404
비에날씬,5.42197,2024-09-28,93,1416.299939178651,131715.89434361452
비에날씬,5.97929,2024-09-29,93,1561.8802876687837,145254.8667531969
비에날씬,5.6648,2024-09-30,93,1479.730779672189,137614.9625095136
비에날씬,6.56449,2024-10-01,93,1714.743310593541,159471.12788519933
비에날씬,5.14331,2024-10-02,93,1343.5097649335842,124946.40813882333
비에날씬,5.86783,2024-10-03,93,1532.7652628307906,142547.16944326353
비에날씬,4.73328,2024-10-04,93,1236.403775032972,114985.55107806639
비에날씬,6.19426,2024-10-05,93,1618.033678027866,150477.13205659154
비에날씬,7.12579,2024-10-06,93,1861.363294817168,173106.78641799663
비에날씬,5.91162,2024-10-07,93,1544.203868049306,143610.95972858547
비에날씬,6.25,2024-10-08,93,1632.5938025969467,151831.22364151606
비에날씬,7.61146,2024-10-09,93,1988.227587954329,184905.1656797526
비에날씬,6.73566,2024-10-10,93,1759.455483584024,163629.35997331425
비에날씬,6.54856,2024-10-11,93,1710.582155509482,159084.14046238182
비에날씬,6.49283,2024-10-12,93,1696.0246430904854,157730.29180741514
비에날씬,5.46974,2024-10-13,93,1428.7781801306596,132876.37075215136
비에날씬,6.44108,2024-10-14,93,1682.5067664049827,156473.1292756634
비에날씬,6.99442,2024-10-15,93,1827.0474791616216,169915.4155620308
비에날씬,7.27707,2024-10-16,93,1900.8799012902664,176781.83081999476
비에날씬,6.77945,2024-10-17,93,1770.8940888025393,164693.15025863616
비에날씬,5.72054,2024-10-18,93,1494.29090424127,138969.05409443812
비에날씬,5.90366,2024-10-19,93,1542.1245965823186,143417.58748215562
비에날씬,5.9355,2024-10-20,93,1550.4416824502684,144191.07646787495
비에날씬,5.80414,2024-10-21,93,1516.1284789448068,140999.94854186702
비에날씬,6.50875,2024-10-22,93,1700.1831860244604,158117.0363002748
비에날씬,7.08598,2024-10-23,93,1850.964325332146,172139.68225588958
비에날씬,5.81608,2024-10-24,93,1519.247386145288,141290.00691151177
비에날씬,5.84394,2024-10-25,93,1526.524836279744,141966.8097740162
비에날씬,4.70541,2024-10-26,93,1229.1237127484317,114308.50528560414
비에날씬,6.7277,2024-10-27,93,1757.3762121170364,163435.9877268844
비에날씬,6.48487,2024-10-28,93,1693.945371623498,157536.91956098532
비에날씬,6.43312,2024-10-29,93,1680.427494937995,156279.75702923356
비에날씬,5.99522,2024-10-30,93,1566.0414427528426,145641.85417601437
비에날씬,5.55732,2024-10-31,93,1451.65539056769,135003.95132279515
비에날씬,6.32961,2024-11-01,93,1653.3891294169057,153765.18903577223
비에날씬,4.80493,2024-11-02,93,1255.1198303859435,116726.14422589274
비에날씬,5.39012,2024-11-03,93,1407.9802411606163,130942.16242793732
비에날씬,6.32165,2024-11-04,93,1651.309857949918,153571.81678934238
비에날씬,6.61226,2024-11-05,93,1727.22155154555,160631.60429373616
비에날씬,5.56528,2024-11-06,93,1453.7346620346775,135197.323569225
비에날씬,5.71656,2024-11-07,93,1493.2512685077763,138872.3679712232
비에날씬,5.99124,2024-11-08,93,1565.0018070193491,145545.16805279948
비에날씬,4.63375,2024-11-09,93,1210.4050452453764,112567.66920782
비에날씬,5.52547,2024-11-10,93,1443.3356925496562,134230.219407118
비에날씬,5.9355,2024-11-11,93,1550.4416824502684,144191.07646787495
비에날씬,6.24601,2024-11-12,93,1631.551554713369,151734.2945883433
비에날씬,6.2898,2024-11-13,93,1642.990159931884,152798.0848736652
비에날씬,5.60111,2024-11-14,93,1463.0939957862056,136067.74160811712
비에날씬,5.35031,2024-11-15,93,1397.5812716755952,129975.05826583035
비에날씬,4.6855,2024-11-16,93,1223.922921930879,113824.83173957175
비에날씬,5.57324,2024-11-17,93,1455.8139335016651,135390.69581565485
비에날씬,5.67277,2024-11-18,93,1481.812663289261,137808.57768590128
비에날씬,5.71257,2024-11-19,93,1492.2090206241985,138775.43891805047
비에날씬,6.96257,2024-11-20,93,1818.727781143588,169141.68364635366
비에날씬,6.11863,2024-11-21,93,1598.277986941401,148639.8527855503
비에날씬,5.75238,2024-11-22,93,1502.6079901092198,139742.54308015745
비에날씬,4.52229,2024-11-23,93,1181.2900204073833,109859.97189788664
비에날씬,5.36624,2024-11-24,93,1401.7424267596543,130362.04568864785
비에날씬,5.46576,2024-11-25,93,1427.7385443971662,132779.68462893646
비에날씬,5.86385,2024-11-26,93,1531.725627097297,142450.48332004863
비에날씬,7.11385,2024-11-27,93,1858.2443876166865,172816.72804835186
비에날씬,4.75318,2024-11-28,93,1241.6019537004408,115468.981694141
비에날씬,5.50557,2024-11-29,93,1438.1375138821877,133746.78879104345
비에날씬,4.31528,2024-11-30,93,1127.2159015152884,104831.07884092182
비에날씬,5.16719,2024-12-01,93,1349.7475793345466,125526.52487811283
비에날씬,5.06369,2024-12-02,93,1322.7118259635413,123012.19981460934
비에날씬,5.15923,2024-12-03,93,1347.6683078675592,125333.152631683
비에날씬,4.53821,2024-12-04,93,1185.4485633413583,110246.71639074633
비에날씬,4.21178,2024-12-05,93,1100.1801481442828,102316.7537774183
비에날씬,4.25557,2024-12-06,93,1111.618753362798,103380.54406274023
비에날씬,3.30414,2024-12-07,93,863.090957906028,80267.4590852606
비에날씬,5.02388,2024-12-08,93,1312.3128564785195,122045.09565250232
비에날씬,4.78105,2024-12-09,93,1248.882015984981,116146.02748660324
비에날씬,6.25796,2024-12-10,93,1634.673074063934,152024.59588794588
비에날씬,6.69187,2024-12-11,93,1748.0168783655088,162565.5696879923
비에날씬,5.33041,2024-12-12,93,1392.3830930081265,129491.62764975576
비에날씬,5.1234,2024-12-13,93,1338.3089741160315,124462.73459279093
비에날씬,4.19187,2024-12-14,93,1094.97935732673,101833.08023138589
비에날씬,5.07961,2024-12-15,93,1326.870368897516,123398.94430746899
비에날씬,5.64092,2024-12-16,93,1473.4929652712271,137034.8457702241
비에날씬,5.67277,2024-12-17,93,1481.812663289261,137808.57768590128
비에날씬,5.93152,2024-12-18,93,1549.4020467167743,144094.39034466
비에날씬,5.61305,2024-12-19,93,1466.212902986687,136357.7999777619
비에날씬,5.34235,2024-12-20,93,1395.5020002086076,129781.6860194005
비에날씬,4.46656,2024-12-21,93,1166.732507988387,108506.12324291999
비에날씬,6.60031,2024-12-22,93,1724.1000321949846,160341.30299413356
비에날씬,5.13933,2024-12-23,93,1342.4701292000907,124849.72201560844
비에날씬,4.52229,2024-12-24,93,1181.2900204073833,109859.97189788664
비에날씬,5.09156,2024-12-25,93,1329.9918882480818,123689.2456070716
비에날씬,5.75238,2024-12-26,93,1502.6079901092198,139742.54308015745
비에날씬,6.11863,2024-12-27,93,1598.277986941401,148639.8527855503
비에날씬,5.19506,2024-12-28,93,1357.027641619087,126203.57067057509
비에날씬,4.10031,2024-12-29,93,1071.062511156206,99608.81353752717
비에날씬,4.94028,2024-12-30,93,1290.475281774983,120014.20120507342
비에날씬,5.15127,2024-12-31,93,1345.5890364005718,125139.78038525318
비에날씬,5.42595,2025-01-01,93,1417.3395749121446,131812.58046682944
비에날씬,6.27388,2025-01-02,93,1638.8316169979091,152411.34038080554
비에날씬,5.08757,2025-01-03,93,1328.949640364504,123592.31655389887
비에날씬,6.05095,2025-01-04,93,1580.5989551718392,146995.70283098106
비에날씬,7.05812,2025-01-05,93,1843.6868751976897,171462.87939338514
비에날씬,6.19824,2025-01-06,93,1619.07331376136,150573.81817980646
비에날씬,6.73566,2025-01-07,93,1759.455483584024,163629.35997331425
비에날씬,7.98168,2025-01-08,93,2084.93460836992,193898.91857840258
비에날씬,6.6441,2025-01-09,93,1735.5386374134998,161405.0932794555
비에날씬,5.41799,2025-01-10,93,1415.260303445157,131619.2082203996
비에날씬,4.15207,2025-01-11,93,1084.5829999917928,100866.21899923673
비에날씬,5.42595,2025-01-12,93,1417.3395749121446,131812.58046682944
비에날씬,6.00716,2025-01-13,93,1569.160349953324,145931.9125456591
비에날씬,8.77388,2025-01-14,93,2291.869138036688,213143.829837412
비에날씬,6.85907,2025-01-15,93,1791.6920277725824,166627.35858285017
비에날씬,6.49681,2025-01-16,93,1697.064278823979,157826.97793063006
비에날씬,6.60429,2025-01-17,93,1725.1396679284785,160437.9891173485
비에날씬,5.72054,2025-01-18,93,1494.29090424127,138969.05409443812
비에날씬,6.07484,2025-01-19,93,1586.8393817228855,147576.06250022835
비에날씬,6.60429,2025-01-20,93,1725.1396679284785,160437.9891173485
비에날씬,6.91878,2025-01-21,93,1807.2891759250724,168077.89336103175
비에날씬,6.77547,2025-01-22,93,1769.8544530690456,164596.46413542124
비에날씬,5.48964,2025-01-23,93,1433.9763587981283,133359.80136822595
비에날씬,4.375,2025-01-24,93,1142.8156618178627,106281.85654906124
비에날씬,4.14808,2025-01-25,93,1083.540752108215,100769.28994606399
비에날씬,4.2914,2025-01-26,93,1120.978087114326,104250.9621016323
비에날씬,4.03662,2025-01-27,93,1054.425727270222,98061.59263613065
비에날씬,4.58598,2025-01-28,93,1197.9268042933677,111407.19279928319
비에날씬,4.63773,2025-01-29,93,1211.44468097887,112664.35533103492
비에날씬,6.6441,2025-01-30,93,1735.5386374134998,161405.0932794555
비에날씬,6.1863,2025-01-31,93,1615.9544065608786,150283.75981016172
비에날씬,7.86226,2025-02-01,93,2053.740312064939,190997.84902203936
비에날씬,7.73089,2025-02-02,93,2019.4244964093932,187806.47816607356
비에날씬,7.38853,2025-02-03,93,1929.994926128259,179489.5281299281
비에날씬,7.03423,2025-02-04,93,1837.4464486466436,170882.51972413785
비에날씬,7.28105,2025-02-05,93,1901.91953702376,176878.5169432097
비에날씬,8.69824,2025-02-06,93,2272.1108348001385,211306.30763641288
비에날씬,5.42993,2025-02-07,93,1418.379210645638,131909.26659004434
비에날씬,5.86385,2025-02-08,93,1531.725627097297,142450.48332004863
비에날씬,5.29856,2025-02-09,93,1384.0633949900923,128717.89573407859
비에날씬,5.95939,2025-02-10,93,1556.682109001315,144771.4361371223
비에날씬,6.85111,2025-02-11,93,1789.612756305595,166433.98633642032
비에날씬,7.20541,2025-02-12,93,1882.1612337872104,175040.99474221058
비에날씬,5.41003,2025-02-13,93,1413.1810319781696,131425.83597396978
비에날씬,5.08757,2025-02-14,93,1328.949640364504,123592.31655389887
비에날씬,5.64092,2025-02-15,93,1473.4929652712271,137034.8457702241
비에날씬,7.55971,2025-02-16,93,1974.709711268826,183648.0031480008
비에날씬,6.27786,2025-02-17,93,1639.871252731403,152508.0265040205
비에날씬,6.04697,2025-02-18,93,1579.5593194383457,146899.01670776616
비에날씬,5.94745,2025-02-19,93,1553.5632018008337,144481.37776747753
비에날씬,6.36146,2025-02-20,93,1661.7088274349396,154538.92095144937
비에날씬,5.27866,2025-02-21,93,1378.8652163226238,128234.46511800402
비에날씬,5.05175,2025-02-22,93,1319.5929187630602,122722.1414449646
비에날씬,5.46178,2025-02-23,93,1426.6989086636722,132682.9985057215
비에날씬,5.14331,2025-02-24,93,1343.5097649335842,124946.40813882333
비에날씬,6.53662,2025-02-25,93,1707.4632483090006,158794.08209273705
비에날씬,6.90684,2025-02-26,93,1804.1702687245916,167787.834991387
비에날씬,6.12659,2025-02-27,93,1600.3572584083886,148833.22503198014
비에날씬,5.0398,2025-02-28,93,1316.4713994124947,122431.84014536202
비에날씬,4.40286,2025-03-01,93,1150.093111952319,106958.65941156568
비에날씬,5.71656,2025-03-02,93,1493.2512685077763,138872.3679712232
비에날씬,6.66003,2025-03-03,93,1739.699792497559,161792.08070227297
비에날씬,7.31687,2025-03-04,93,1911.2762586252036,177748.69205214395
비에날씬,6.93073,2025-03-05,93,1810.4106952756376,168368.1946606343
비에날씬,7.2492,2025-03-06,93,1893.599839005726,176104.78502753252
비에날씬,6.27388,2025-03-07,93,1638.8316169979091,152411.34038080554
비에날씬,5.88773,2025-03-08,93,1537.9634414982595,143030.60005933815
비에날씬,5.67675,2025-03-09,93,1482.8522990227548,137905.2638091162
비에날씬,9.86464,2025-03-10,93,2576.792020615991,239641.65791728717
비에날씬,7.19347,2025-03-11,93,1879.042326586729,174750.93637256577
비에날씬,7.59156,2025-03-12,93,1983.0294092868603,184421.735063678
비에날씬,6.57245,2025-03-13,93,1716.8225820605285,159664.50013162915
비에날씬,5.68073,2025-03-14,93,1483.8919347562485,138001.9499323311
비에날씬,6.25398,2025-03-15,93,1633.6334383304406,151927.90976473098
비에날씬,6.80334,2025-03-16,93,1777.134515353586,165273.5099278835
비에날씬,5.86385,2025-03-17,93,1531.725627097297,142450.48332004863
비에날씬,6.17038,2025-03-18,93,1611.7958636269036,149897.01531730202
비에날씬,6.49283,2025-03-19,93,1696.0246430904854,157730.29180741514
비에날씬,5.51353,2025-03-20,93,1440.216785349175,133940.16103747327
비에날씬,4.95222,2025-03-21,93,1293.5941889754642,120304.25957471818
비에날씬,5.17914,2025-03-22,93,1352.8690986851122,125816.82617771544
비에날씬,6.03105,2025-03-23,93,1575.4007765043705,146512.27221490646
비에날씬,5.7484,2025-03-24,93,1501.568354375726,139645.8569569425
비에날씬,5.36624,2025-03-25,93,1401.7424267596543,130362.04568864785
비에날씬,6.33359,2025-03-26,93,1654.4287651503994,153861.87515898715
비에날씬,6.02308,2025-03-27,93,1573.318892887299,146318.6570385188
비에날씬,5.14729,2025-03-28,93,1344.549400667078,125043.09426203826
비에날씬,4.582,2025-03-29,93,1196.8871685598735,111310.50667606824
비에날씬,4.61783,2025-03-30,93,1206.2465023114012,112180.9247149603
비에날씬,4.76114,2025-03-31,93,1243.6812251674285,115662.35394057084
비에날씬,5.11544,2025-04-01,93,1336.2297026490442,124269.3623463611
비에날씬,4.61783,2025-04-02,93,1206.2465023114012,112180.9247149603
비에날씬,5.40207,2025-04-03,93,1411.1017605111822,131232.46372753996
비에날씬,4.09633,2025-04-04,93,1070.022875422712,99512.12741431223
